ind,attr,val,expectation
4640,10,Critical Access Hospitals,0.733
664,12,No,0.733
4683,11,Government - Hospital District or Authority,0.733
6025,6,AR,0.733
4832,12,Yes,0.733
646,12,No,0.733
3625,5,PARKER,0.733
5277,11,Voluntary non-profit - Other,0.733
7702,12,Yes,0.733
3913,5,SCOTTSDALE,0.733
7548,5,WALNUT CREEK,0.733
9453,11,Voluntary non-profit - Other,0.733
8171,6,CA,0.733
2729,10,Acute Care Hospitals,0.733
1781,11,Government - Hospital District or Authority,0.733
6070,12,Yes,0.733
8493,5,SAN JOSE,0.733
1152,16,100%,0.733
327,12,Yes,0.733
8955,12,Yes,0.733
9795,13,Surgical Infection Prevention,0.733
7479,5,ORANGE,0.733
2413,12,Yes,0.733
3878,5,TUCSON,0.733
901,11,Voluntary non-profit - Other,0.733
8128,11,Voluntary non-profit - Church,0.733
5335,6,AR,0.733
8890,12,Yes,0.733
9022,6,CA,0.733
9626,5,SAN LUIS OBISPO,0.733
3913,12,Yes,0.733
7595,5,VALLEJO,0.733
941,11,Voluntary non-profit - Private,0.733
4672,13,Surgical Infection Prevention,0.733
5510,16,100%,0.733
5185,16,100%,0.733
4551,5,PRESCOTT,0.733
6229,12,No,0.733
8477,17,0 patients,0.733
6499,11,Voluntary non-profit - Private,0.733
8955,5,VENTURA,0.733
4539,10,Acute Care - VA Medical Center,0.733
5405,12,Yes,0.733
7552,10,Acute Care Hospitals,0.733
8806,5,MONTEREY,0.733
4981,11,Voluntary non-profit - Church,0.733
9227,12,Yes,0.733
9356,6,CA,0.733
8856,6,CA,0.733
4925,17,0 patients,0.733
2860,11,Voluntary non-profit - Church,0.732
6835,13,Pneumonia,0.732
2753,13,Pneumonia,0.732
3913,16,100%,0.732
8274,10,Acute Care Hospitals,0.732
4258,12,No,0.732
954,11,Voluntary non-profit - Private,0.732
2568,11,Government - Hospital District or Authority,0.732
8650,11,Voluntary non-profit - Other,0.732
1920,13,Surgical Infection Prevention,0.732
3048,11,Proprietary,0.732
6919,6,CA,0.732
8784,11,Voluntary non-profit - Private,0.732
9531,5,ANAHEIM,0.732
6212,11,Voluntary non-profit - Church,0.732
3249,5,PHOENIX,0.732
9682,10,Acute Care Hospitals,0.732
7529,5,SANTA CLARA,0.732
3933,13,Surgical Infection Prevention,0.732
9072,11,Government - State,0.732
3294,5,PHOENIX,0.732
6549,11,Voluntary non-profit - Private,0.732
4784,10,Critical Access Hospitals,0.732
5727,6,AR,0.732
4975,10,Acute Care Hospitals,0.732
4587,10,Critical Access Hospitals,0.732
5053,10,Acute Care Hospitals,0.732
1163,5,SCOTTSBORO,0.732
6774,4,1000 TRANCAS ST,0.732
4825,5,NOGALES,0.732
5826,10,Acute Care Hospitals,0.732
2075,10,Acute Care Hospitals,0.732
9718,12,Yes,0.732
5933,10,Acute Care Hospitals,0.732
7265,11,Voluntary non-profit - Private,0.732
4816,11,Voluntary non-profit - Private,0.732
2257,11,Government Federal,0.732
3111,16,100%,0.732
6025,16,100%,0.732
4657,5,DOUGLAS,0.732
1573,16,100%,0.732
9626,16,100%,0.732
5812,10,Acute Care Hospitals,0.732
4657,10,Critical Access Hospitals,0.732
6398,5,FORDYCE,0.732
8559,16,100%,0.732
3674,12,No,0.732
4222,11,Voluntary non-profit - Private,0.732
7934,13,Pneumonia,0.732
6832,10,Acute Care Hospitals,0.732
4832,17,0 patients,0.732
9227,10,Acute Care Hospitals,0.732
3619,12,Yes,0.732
7122,5,CHICO,0.732
456,10,Acute Care Hospitals,0.732
7672,11,Proprietary,0.732
6723,10,Acute Care Hospitals,0.732
2027,12,Yes,0.732
9522,6,CA,0.732
7122,10,Acute Care Hospitals,0.732
6408,10,Critical Access Hospitals,0.732
5152,6,AR,0.732
7607,5,OAKLAND,0.732
5467,12,No,0.732
9969,12,Yes,0.732
862,11,Voluntary non-profit - Private,0.732
9022,16,100%,0.732
8701,12,Yes,0.732
668,11,Government - State,0.732
3023,10,Acute Care Hospitals,0.732
2693,12,No,0.732
8165,6,CA,0.732
3929,13,Pneumonia,0.732
940,5,GEORGIANA,0.732
7857,10,Acute Care Hospitals,0.732
3824,17,100 patients,0.732
4008,12,Yes,0.732
4796,12,No,0.732
6845,5,JACKSON,0.732
5638,10,Acute Care Hospitals,0.732
1885,5,MONROEVILLE,0.732
6845,12,Yes,0.732
5521,6,AR,0.732
3573,6,AZ,0.732
7175,12,Yes,0.732
8215,5,SACRAMENTO,0.732
3512,11,Voluntary non-profit - Other,0.732
6723,6,CA,0.732
6909,13,Pneumonia,0.732
7103,13,Surgical Infection Prevention,0.732
8741,10,Acute Care Hospitals,0.732
5197,6,AR,0.732
133,11,Government - Federal,0.732
8701,10,Acute Care Hospitals,0.732
3923,11,Government - Hospital District or Authority,0.732
3936,13,Surgical Infection Prevention,0.732
2247,16,100%,0.732
5774,11,Voluntary non-profit - Private,0.732
8892,11,Voluntary non-profit - Private,0.732
8914,12,Yes,0.732
1601,8,BALDWIN,0.732
1097,11,Voluntary non-profit - Other,0.732
9216,6,CA,0.732
890,5,FAYETTE,0.732
3355,10,Acute Care Hospitals,0.732
9894,6,CA,0.732
2905,12,Yes,0.732
4989,12,Yes,0.732
3389,12,Yes,0.732
6036,5,SHERWOOD,0.732
3944,11,Government - Hospital District or Authority,0.732
8840,12,Yes,0.732
5887,5,LITTLE ROCK,0.732
2742,15,Heart Attack Patients Given Aspirin at Discharge,0.732
4567,5,PRESCOTT,0.732
9232,5,LAGUNA BEACH,0.732
327,10,Acute Care Hospitals,0.732
8432,12,Yes,0.732
9522,16,100%,0.732
3186,10,Acute Care Hospitals,0.732
6534,6,AR,0.732
4340,13,Surgical Infection Prevention,0.732
5894,5,LITTLE ROCK,0.732
7338,5,LANCASTER,0.732
61,10,Acute Care Hospitals,0.732
6075,5,NO LITTLE ROCK,0.732
5359,11,Proprietary,0.732
1545,16,100%,0.732
8342,12,Yes,0.732
8118,10,Acute Care Hospitals,0.732
7672,10,Acute Care Hospitals,0.731
5712,10,Acute Care Hospitals,0.731
9192,5,LONG BEACH,0.731
8662,10,Acute Care Hospitals,0.731
5185,11,Voluntary non-profit - Church,0.731
3619,11,Voluntary non-profit - Other,0.731
6610,12,Yes,0.731
4866,11,Voluntary non-profit - Private,0.731
4384,16,100%,0.731
3355,12,Yes,0.731
8191,10,Acute Care Hospitals,0.731
5152,12,Yes,0.731
4832,10,Critical Access Hospitals,0.731
8806,12,Yes,0.731
4908,6,AR,0.731
8630,10,Acute Care Hospitals,0.731
3901,16,100%,0.731
9453,10,Acute Care Hospitals,0.731
5152,10,Acute Care Hospitals,0.731
3689,12,No,0.731
8914,5,SAN JOSE,0.731
398,17,0 patients,0.731
3525,10,Acute Care Hospitals,0.731
4675,10,Critical Access Hospitals,0.731
6295,17,0 patients,0.731
5579,12,Yes,0.731
9050,3,ANAHEIM GENERAL HOSPITAL,0.731
1887,10,Acute Care Hospitals,0.731
9541,13,Pneumonia,0.731
3707,6,AZ,0.731
6374,10,Critical Access Hospitals,0.731
6674,10,Acute Care Hospitals,0.731
6514,8,ASHLEY,0.731
7336,11,Government - Hospital District or Authority,0.731
9132,12,Yes,0.731
7247,6,CA,0.731
4129,12,Yes,0.731
648,12,No,0.731
1434,11,Voluntary non-profit - Private,0.731
6360,13,Surgical Infection Prevention,0.731
9656,6,CA,0.731
3711,16,100%,0.731
2542,5,RED BAY,0.731
2398,11,Government - Hospital District or Authority,0.731
8854,16,100%,0.731
8274,6,CA,0.731
5504,11,Voluntary non-profit - Private,0.731
2877,12,Yes,0.731
583,12,Yes,0.731
7607,13,Pneumonia,0.731
6113,13,Surgical Infection Prevention,0.731
5687,11,Proprietary,0.731
2788,11,Voluntary non-profit - Other,0.731
2502,10,Acute Care - VA Medical Center,0.731
3878,11,Proprietary,0.731
3300,11,Government - Local,0.731
2677,12,Yes,0.731
5913,6,AR,0.731
646,5,WEDOWEE,0.731
5466,10,Acute Care Hospitals,0.731
8011,12,No,0.731
4191,11,Proprietary,0.731
2973,11,Voluntary non-profit - Other,0.731
7104,12,Yes,0.731
1371,11,Proprietary,0.731
8273,10,Acute Care Hospitals,0.731
6819,6,CA,0.731
2418,11,Government - State,0.731
3302,13,Surgical Infection Prevention,0.731
4751,10,Critical Access Hospitals,0.731
9292,13,Surgical Infection Prevention,0.731
5466,12,No,0.731
8671,12,Yes,0.731
4265,12,No,0.731
8271,6,CA,0.731
489,11,Government - Hospital District or Authority,0.731
1817,12,Yes,0.731
3387,16,100%,0.731
4258,5,CHANDLER,0.731
7365,11,Government - Hospital District or Authority,0.731
6909,10,Acute Care Hospitals,0.731
1118,17,0 patients,0.731
7969,5,HUNTINGTON PARK,0.731
9546,12,Yes,0.731
4562,10,Acute Care - VA Medical Center,0.731
9185,6,CA,0.731
1126,11,Government - Hospital District or Authority,0.731
1721,5,PRATTVILLE,0.731
3644,5,SAFFORD,0.731
5770,10,Acute Care Hospitals,0.731
3400,13,Surgical Infection Prevention,0.731
9979,16,100%,0.731
8014,11,Proprietary,0.731
3734,5,TUBA CITY,0.731
6512,8,ASHLEY,0.731
288,5,ALABATSER,0.731
3667,15,Heart Attack Patients Given Aspirin at Discharge,0.731
5585,5,PINE BLUFF,0.731
9510,6,CA,0.731
147,16,100%,0.731
1260,5,EUFAULA,0.731
8496,5,SAN JOSE,0.731
3111,6,AR,0.731
1550,17,0 patients,0.731
8955,17,0 patients,0.731
8491,6,CA,0.731
7838,12,Yes,0.731
2699,10,Acute Care Hospitals,0.731
9589,11,Proprietary,0.731
7579,10,Acute Care Hospitals,0.731
2985,13,Surgical Infection Prevention,0.731
2537,10,Critical Access Hospitals,0.731
5811,12,Yes,0.731
31,10,Acute Care Hospitals,0.731
9965,10,Acute Care Hospitals,0.731
5213,10,Acute Care Hospitals,0.731
3428,5,PHOENIX,0.731
6487,11,Voluntary non-profit - Other,0.731
3202,12,Yes,0.731
8713,10,Acute Care Hospitals,0.731
5313,13,Heart Attack,0.731
2699,12,No,0.731
2361,12,Yes,0.731
9166,10,Acute Care Hospitals,0.731
6249,16,100%,0.731
4017,6,AZ,0.731
2580,12,Yes,0.731
7702,6,CA,0.731
7579,11,Voluntary non-profit - Other,0.731
8890,11,Voluntary non-profit - Private,0.731
939,5,GEORGIANA,0.731
9031,5,WHITTIER,0.731
6969,6,CA,0.731
1456,6,LA,0.731
2313,6,L,0.73
3471,5,SCOTTSDALE,0.73
6841,6,CA,0.73
9347,12,Yes,0.73
2567,16,100%,0.73
2370,12,Yes,0.73
288,11,Voluntary non-profit - Church,0.73
5277,5,MOUNTAIN HOME,0.73
5613,5,STUTTGART,0.73
8174,11,Voluntary non-profit - Church,0.73
837,11,Voluntary non-profit - Private,0.73
8738,13,Pneumonia,0.73
8174,10,Acute Care Hospitals,0.73
9541,5,ANAHEIM,0.73
7595,13,Surgical Infection Prevention,0.73
8202,10,Acute Care Hospitals,0.73
5748,16,100%,0.73
9589,5,GARDEN GROVE,0.73
6487,13,Surgical Infection Prevention,0.73
5981,5,BATESVILLE,0.73
4908,5,CLARKSVILLE,0.73
4562,2,03033F,0.73
9347,6,CA,0.73
9531,11,Voluntary non-profit - Private,0.73
5065,6,AR,0.73
9965,11,Government - State,0.73
5617,10,Acute Care Hospitals,0.73
9247,11,Voluntary non-profit - Other,0.73
2413,10,Acute Care Hospitals,0.73
1126,6,AL,0.73
8640,5,SAN GABRIEL,0.73
9583,11,Proprietary,0.73
7548,10,Acute Care Hospitals,0.73
7376,17,0 patients,0.73
2177,11,Proprietary,0.73
6905,12,No,0.73
4770,11,Proprietary,0.73
8496,10,Acute Care Hospitals,0.73
2827,10,Critical Access Hospitals,0.73
2567,17,10 patients,0.73
6088,12,Yes,0.73
9887,12,No,0.73
5933,5,LITTLE ROCK,0.73
7858,5,OXNARD,0.73
7007,13,Surgical Infection Prevention,0.73
8862,12,Yes,0.73
6774,6,CA,0.73
7973,10,Acute Care Hospitals,0.73
5613,11,Voluntary non-profit - Other,0.73
9806,11,Government - Local,0.73
8270,6,CA,0.73
5696,11,Proprietary,0.73
8871,5,GRASS VALLEY,0.73
2411,12,Yes,0.73
2905,10,Acute Care Hospitals,0.73
6025,5,SHERWOOD,0.73
8303,6,CA,0.73
9421,8,ALAMEDA,0.73
4434,10,Acute Care Hospitals,0.73
8014,12,No,0.73
1266,12,No,0.73
8650,5,SAN GABRIEL,0.73
3099,11,Voluntary non-profit - Private,0.73
5894,10,Acute Care - VA Medical Center,0.73
4768,5,WINSLOW,0.73
9522,5,PARADISE,0.73
1266,8,BARBOUR,0.73
7607,10,Acute Care Hospitals,0.73
1034,10,Acute Care Hospitals,0.73
3663,12,No,0.73
1280,12,No,0.73
6790,12,Yes,0.73
6538,10,Critical Access Hospitals,0.73
7165,12,Yes,0.73
3776,17,0 patients,0.73
2814,16,0%,0.73
3247,12,Yes,0.73
9257,11,Proprietary,0.73
8929,16,100%,0.73
3888,12,Yes,0.73
8687,12,Yes,0.73
8876,12,Yes,0.73
9232,6,CA,0.73
4100,11,Proprietary,0.73
8537,16,100%,0.73
2036,12,Yes,0.73
5671,12,Yes,0.73
317,10,Acute Care Hospitals,0.73
2278,11,Proprietary,0.73
5346,5,PARAGOULD,0.73
735,13,Surgical Infection Prevention,0.73
4951,10,Acute Care Hospitals,0.73
6355,8,ARKANSAS,0.73
9574,12,Yes,0.73
3711,8,APACHE,0.73
3674,11,Proprietary,0.73
3776,11,Government - Federal,0.73
5696,16,100%,0.73
1042,11,Government - Federal,0.73
2084,10,Acute Care Hospitals,0.73
210,5,BIRMINGHAM,0.73
7051,10,Acute Care Hospitals,0.73
9547,16,100%,0.73
947,11,Voluntary non-profit - Private,0.73
3202,10,Acute Care Hospitals,0.73
5467,5,MONTICELLO,0.73
1817,10,Acute Care Hospitals,0.73
417,16,100%,0.73
7852,10,Acute Care Hospitals,0.73
6398,17,0 patients,0.73
9115,11,Voluntary non-profit - Church,0.73
400,10,Acute Care Hospitals,0.73
3917,5,MESA,0.73
5425,6,AR,0.73
5748,13,Pneumonia,0.73
8662,6,CA,0.73
1738,13,Pneumonia,0.73
4222,6,AZ,0.73
7530,6,CA,0.73
4919,10,Acute Care Hospitals,0.73
417,11,Voluntary non-profit - Other,0.73
4135,11,Government - Local,0.73
5617,5,STUTTGART,0.73
8806,6,CA,0.73
151,12,Yes,0.73
4551,12,No,0.73
9600,10,Acute Care Hospitals,0.73
8271,10,Acute Care Hospitals,0.73
4603,6,AZ,0.73
6969,13,Surgical Infection Prevention,0.73
979,11,Proprietary,0.73
7126,13,Surgical Infection Prevention,0.73
7021,6,CA,0.73
2215,11,Proprietary,0.73
8087,11,Voluntary non-profit - Other,0.73
3466,11,Proprietary,0.73
5614,11,Voluntary non-profit - Other,0.73
9257,5,WATSONVILLE,0.73
5966,11,Voluntary non-profit - Private,0.73
8356,10,Acute Care Hospitals,0.73
9642,6,CA,0.73
8962,10,Acute Care Hospitals,0.73
3804,10,Acute Care Hospitals,0.729
4538,5,TUCSON,0.729
7488,11,Voluntary non-profit - Church,0.729
5287,12,Yes,0.729
210,10,Acute Care Hospitals,0.729
8597,11,Voluntary non-profit - Church,0.729
9154,12,Yes,0.729
9937,13,Pneumonia,0.729
6087,11,Voluntary non-profit - Private,0.729
8671,5,MARYSVILLE,0.729
5015,13,Pneumonia,0.729
3117,12,Yes,0.729
831,10,Acute Care Hospitals,0.729
6589,10,Critical Access Hospitals,0.729
6249,12,Yes,0.729
11,12,Yes,0.729
4768,6,AZ,0.729
2942,12,Yes,0.729
844,11,Voluntary non-profit - Private,0.729
7602,5,OAKLAND,0.729
6082,13,Surgical Infection Prevention,0.729
3348,10,Acute Care Hospitals,0.729
9621,12,Yes,0.729
4191,5,PHOENIX,0.729
9050,11,Government - State,0.729
8356,16,100%,0.729
5792,5,HELENA,0.729
5756,10,Acute Care Hospitals,0.729
6601,12,Yes,0.729
8835,13,Heart Failure,0.729
3302,11,Government - Local,0.729
4965,11,Voluntary non-profit - Church,0.729
5583,11,Voluntary non-profit - Other,0.729
6706,16,100%,0.729
3689,10,Acute Care Hospitals,0.729
3689,11,Proprietary,0.729
303,10,Acute Care Hospitals,0.729
858,12,Yes,0.729
4266,5,CHANDLER,0.729
8202,11,Voluntary non-profit - Church,0.729
9610,12,Yes,0.729
4017,15,Heart Attack Patients Given Aspirin at Discharge,0.729
8640,15,Heart Attack Patients Given PCI Within 90 Minutes Of Arrival,0.729
8687,5,PETALUMA,0.729
1920,12,Yes,0.729
5154,5,FORREST CITY,0.729
4719,11,Government - Federal,0.729
6002,13,Surgical Infection Prevention,0.729
4876,6,AZ,0.729
6249,5,WALNUT RIDGE,0.729
218,12,Yes,0.729
8493,12,Yes,0.729
6184,12,Yes,0.729
6307,13,Surgical Infection Prevention,0.729
1025,5,EUTAW,0.729
9072,3,ANAHEIM GENERAL HOSPITAL,0.729
3232,10,Acute Care Hospitals,0.729
9267,13,Surgical Infection Prevention,0.729
1699,5,BIRMINGHAM,0.729
9583,10,Acute Care Hospitals,0.729
5395,10,Acute Care Hospitals,0.729
4924,6,AR,0.729
7900,11,Voluntary non-profit - Other,0.729
8168,13,Pneumonia,0.729
9267,5,WATSONVILLE,0.729
8432,5,STOCKTON,0.729
6534,12,Yes,0.729
2827,11,Government - Local,0.729
3582,12,Yes,0.729
172,10,Acute Care Hospitals,0.729
9750,12,Yes,0.729
8797,5,FONTANA,0.729
3236,12,Yes,0.729
7858,10,Acute Care Hospitals,0.729
8929,12,Yes,0.729
6082,11,Voluntary non-profit - Private,0.729
8426,10,Acute Care Hospitals,0.729
6762,10,Acute Care Hospitals,0.729
4139,11,Government - Local,0.729
8894,11,Voluntary non-profit - Private,0.729
6770,10,Acute Care Hospitals,0.729
5438,5,CAMDEN,0.729
2847,12,Yes,0.729
1476,12,Yes,0.729
4539,12,No,0.729
6514,10,Critical Access Hospitals,0.729
7257,11,Proprietary,0.729
2742,12,Yes,0.729
5638,11,Voluntary non-profit - Other,0.729
6654,16,100%,0.729
7819,13,Surgical Infection Prevention,0.729
436,3,ALASKA REGIONAL HOSPITAL,0.729
1456,12,Yes,0.729
9610,11,Voluntary non-profit - Other,0.729
7434,12,Yes,0.729
1675,5,BIRMINGHAM,0.729
750,10,Acute Care Hospitals,0.729
4192,5,PHOENIX,0.729
3453,12,Yes,0.729
1558,10,Acute Care Hospitals,0.729
2868,11,Government - Local,0.729
2580,16,100%,0.729
8559,10,Acute Care Hospitals,0.729
1005,12,Yes,0.729
7501,11,Voluntary non-profit - Other,0.729
4904,11,Voluntary non-profit - Private,0.729
6654,10,Critical Access Hospitals,0.729
6475,11,Voluntary non-profit - Other,0.729
6036,11,Voluntary non-profit - Private,0.729
8378,12,Yes,0.729
2410,11,Government - State,0.729
2457,10,Acute Care - VA Medical Center,0.729
4624,6,AZ,0.729
8640,10,Acute Care Hospitals,0.729
7389,12,Yes,0.729
7338,13,Surgical Infection Prevention,0.729
7607,12,Yes,0.729
8011,13,Pneumonia,0.729
8735,16,100%,0.729
7857,16,100%,0.729
9619,6,CA,0.729
3913,13,Surgical Infection Prevention,0.729
8687,11,Voluntary non-profit - Other,0.729
3711,12,Yes,0.729
7751,5,SAN FRANCISCO,0.729
7171,10,Acute Care Hospitals,0.729
9257,6,CA,0.729
9750,6,CA,0.729
7838,6,CA,0.729
530,5,MONTGOMERY,0.729
2522,6,LA,0.728
6909,5,LOS ANGELES,0.728
5548,16,100%,0.728
5966,10,Acute Care Hospitals,0.728
2693,11,Government - Federal,0.728
8174,13,Surgical Infection Prevention,0.728
6819,4,10 WOODLAND ROAD,0.728
5375,10,Acute Care Hospitals,0.728
419,12,No,0.728
8610,6,CA,0.728
5770,16,100%,0.728
3683,10,Acute Care Hospitals,0.728
3660,5,SAFFORD,0.728
8551,12,Yes,0.728
2779,11,Voluntary non-profit - Other,0.728
4770,10,Critical Access Hospitals,0.728
4324,10,Acute Care Hospitals,0.728
6845,10,Acute Care Hospitals,0.728
8830,10,Acute Care Hospitals,0.728
861,11,Voluntary non-profit - Private,0.728
4869,11,Voluntary non-profit - Private,0.728
979,16,100%,0.728
837,10,Acute Care Hospitals,0.728
8555,6,CA,0.728
6221,17,0 patients,0.728
317,12,Yes,0.728
2788,13,Surgical Infection Prevention,0.728
6963,13,Pneumonia,0.728
9887,11,Proprietary,0.728
8987,6,CA,0.728
3294,13,Pneumonia,0.728
61,12,Yes,0.728
9920,10,Acute Care - VA Medical Center,0.728
5744,17,0 patients,0.728
1721,8,AUTAUGA,0.728
3354,11,Proprietary,0.728
7335,11,Government - Hospital District or Authority,0.728
9955,10,Acute Care Hospitals,0.728
3950,12,Yes,0.728
4198,11,Government - State,0.728
1207,11,Government - Hospital District or Authority,0.728
9232,10,Acute Care Hospitals,0.728
8741,6,CA,0.728
6745,12,Yes,0.728
5483,15,Children Who Received Systemic Corticosteroid Medication (oral and IV Medication That Reduces Inflammation and Controls Symptoms) While Hospitalized for Asthma,0.728
4198,5,GOODYEAR,0.728
6403,11,Government - Local,0.728
8929,6,CA,0.728
8662,5,MARYSVILLE,0.728
4274,15,Heart Attack Patients Given Beta Blocker at Discharge,0.728
7969,10,Acute Care Hospitals,0.728
6378,5,OSCEOLA,0.728
3354,10,Acute Care Hospitals,0.728
8597,5,SAN BERNARDINO,0.728
5438,12,Yes,0.728
1709,12,No,0.728
8499,11,Voluntary non-profit - Church,0.728
7004,6,CA,0.728
5521,12,Yes,0.728
3525,6,AZ,0.728
2177,16,100%,0.728
9376,11,Voluntary non-profit - Private,0.728
1922,16,100%,0.728
5021,6,AR,0.728
211,5,BIRMINGHAM,0.728
4437,6,AZ,0.728
5614,12,Yes,0.728
1021,11,Government - Local,0.728
6876,6,CA,0.728
7389,11,Voluntary non-profit - Private,0.728
7777,5,SAN DIEGO,0.728
6485,5,ARKADELPHIA,0.728
8307,11,Government - Hospital District or Authority,0.728
2502,12,No,0.728
1021,10,Acute Care Hospitals,0.728
735,12,Yes,0.728
51,13,Heart Attack,0.728
8278,10,Acute Care Hospitals,0.728
7529,16,100%,0.728
182,10,Acute Care Hospitals,0.728
2947,16,100%,0.728
9893,10,Acute Care Hospitals,0.728
9190,5,LONG BEACH,0.728
7852,6,CA,0.728
9376,6,CA,0.728
5617,8,ARKANSAS,0.728
7230,16,100%,0.728
5555,5,MAGNOLIA,0.728
8068,12,Yes,0.728
6819,10,Acute Care Hospitals,0.728
3515,6,AZ,0.728
5712,11,Proprietary,0.728
8421,11,Voluntary non-profit - Church,0.728
4102,10,Acute Care Hospitals,0.728
5313,11,Voluntary non-profit - Other,0.728
3387,13,Heart Failure,0.728
9117,12,Yes,0.728
1723,10,Acute Care Hospitals,0.728
6371,17,0 patients,0.728
4191,10,Acute Care Hospitals,0.728
4743,11,Voluntary non-profit - Private,0.728
172,12,Yes,0.728
5912,11,Voluntary non-profit - Private,0.728
5616,11,Voluntary non-profit - Other,0.728
7079,13,Surgical Infection Prevention,0.728
176,10,Acute Care Hospitals,0.728
6601,11,Government - Local,0.728
2251,10,Acute Care - VA Medical Center,0.728
6002,11,Voluntary non-profit - Private,0.728
8477,12,Yes,0.728
7257,10,Acute Care Hospitals,0.728
8278,13,Surgical Infection Prevention,0.728
1005,10,Acute Care Hospitals,0.728
1558,12,Yes,0.728
7969,12,Yes,0.728
6697,6,CA,0.728
7751,11,Government - Hospital District or Authority,0.728
489,16,100%,0.728
7265,10,Acute Care Hospitals,0.728
3784,10,Acute Care Hospitals,0.728
9960,6,CA,0.728
1673,16,100%,0.728
4183,11,Proprietary,0.728
8462,11,Voluntary non-profit - Other,0.727
5970,5,BATESVILLE,0.727
1097,12,Yes,0.727
5406,11,Voluntary non-profit - Other,0.727
6745,11,Voluntary non-profit - Private,0.727
4222,5,TUCSON,0.727
3247,11,Voluntary non-profit - Private,0.727
3525,11,Voluntary non-profit - Other,0.727
9347,16,100%,0.727
7007,6,CA,0.727
7529,10,Acute Care Hospitals,0.727
8684,17,10 patients,0.727
5504,6,AR,0.727
3794,10,Acute Care Hospitals,0.727
9216,10,Acute Care Hospitals,0.727
1743,5,CARROLLTON,0.727
7068,11,Voluntary non-profit - Private,0.727
9578,11,Proprietary,0.727
3660,6,AZ,0.727
8014,6,CA,0.727
6549,10,Critical Access Hospitals,0.727
2086,10,Acute Care Hospitals,0.727
1321,12,Yes,0.727
2827,12,No,0.727
8421,6,CA,0.727
9453,12,Yes,0.727
6221,11,Government - Local,0.727
5585,6,AR,0.727
7699,11,Voluntary non-profit - Private,0.727
4250,10,Acute Care Hospitals,0.727
5706,5,HOT SPRINGS,0.727
5933,12,Yes,0.727
5947,13,Pneumonia,0.727
9378,13,Heart Attack,0.727
1092,10,Acute Care Hospitals,0.727
7699,10,Acute Care Hospitals,0.727
8871,11,Voluntary non-profit - Other,0.727
7103,6,CA,0.727
6876,11,Voluntary non-profit - Church,0.727
926,11,Proprietary,0.727
7602,12,Yes,0.727
4877,16,100%,0.727
9979,11,Proprietary,0.727
6936,11,Government - Local,0.727
492,5,CENTRE,0.727
7388,12,Yes,0.727
8273,12,No,0.727
7007,10,Acute Care Hospitals,0.727
947,12,No,0.727
6475,17,0 patients,0.727
3283,6,AZ,0.727
4640,6,AZ,0.727
3983,11,Voluntary non-profit - Private,0.727
2862,12,Yes,0.727
4368,10,Acute Care Hospitals,0.727
1974,13,Surgical Infection Prevention,0.727
5638,12,Yes,0.727
5756,11,Government - Local,0.727
8660,6,CA,0.727
303,12,Yes,0.727
5849,12,Yes,0.727
2251,16,100%,0.727
5405,10,Acute Care Hospitals,0.727
686,12,Yes,0.727
3294,6,AZ,0.727
2313,12,No,0.727
9440,6,CA,0.727
8630,17,0 patients,0.727
8621,10,Acute Care Hospitals,0.727
3644,12,No,0.727
4135,6,AZ,0.727
3117,11,Government - Local,0.727
7863,11,Voluntary non-profit - Church,0.727
4205,5,GOODYEAR,0.727
4191,12,No,0.727
4023,5,GLENDALE,0.727
4384,12,Yes,0.727
3047,11,Proprietary,0.727
8362,5,NORTHRIDGE,0.727
3854,17,1 patients,0.727
147,12,Yes,0.727
5981,12,Yes,0.727
1934,5,TROY,0.727
4697,13,Surgical Infection Prevention,0.727
7265,6,CA,0.727
6087,5,NO LITTLE ROCK,0.727
6845,11,Government - Local,0.727
6360,11,Voluntary non-profit - Private,0.727
4738,10,Critical Access Hospitals,0.727
1997,13,Surgical Infection Prevention,0.727
5696,10,Acute Care Hospitals,0.727
735,10,Acute Care Hospitals,0.727
6277,13,Pneumonia,0.727
1974,12,Yes,0.727
9664,6,CA,0.727
7104,6,CA,0.727
8241,11,Government - Hospital District or Authority,0.727
3901,10,Acute Care Hospitals,0.727
1624,12,Yes,0.727
1673,10,Acute Care Hospitals,0.727
5278,13,Surgical Infection Prevention,0.727
6366,6,AR,0.727
1539,10,Acute Care Hospitals,0.727
5613,10,Acute Care Hospitals,0.727
5774,6,AR,0.727
1936,11,Proprietary,0.727
6936,13,Pneumonia,0.727
7139,12,Yes,0.727
8806,10,Acute Care Hospitals,0.727
5419,11,Proprietary,0.727
7607,11,Voluntary non-profit - Other,0.727
771,17,0 patients,0.727
2409,10,Acute Care Hospitals,0.727
3888,6,AZ,0.727
8265,10,Acute Care Hospitals,0.727
6761,12,Yes,0.727
9893,11,Proprietary,0.727
3712,12,Yes,0.727
2062,10,Acute Care Hospitals,0.727
3657,11,Government - Hospital District or Authority,0.727
8087,6,CA,0.727
1887,5,MONROEVILLE,0.727
6796,10,Acute Care Hospitals,0.727
2989,10,Acute Care Hospitals,0.727
5946,11,Proprietary,0.727
9216,11,Government - Hospital District or Authority,0.727
8532,6,CA,0.727
5248,13,Pneumonia,0.727
3659,10,Acute Care Hospitals,0.727
3660,13,Surgical Infection Prevention,0.727
7672,6,CA,0.727
2458,5,MONTGOMERY,0.726
