118	1	10007
118	2	MIZELL MEMORIAL HOSPITAL
118	3	702 N MAIN ST
118	4	Empty
118	5	Empty
118	6	OPP
118	7	AL
118	8	36467
118	9	COVINGTON
118	10	3344933541
118	11	Acute Care Hospitals
118	12	Voluntary non-profit - Private
118	13	No
118	14	Surgical Infection Prevention
118	15	SCIP-VTE-1
118	16	surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries
118	17	87%
118	18	77 patients
118	19	AL_SCIP-VTE-1
119	1	10007
119	2	MIZELL MEMORIAL HOSPITAL
119	3	702 N MAIN ST
119	4	Empty
119	5	Empty
119	6	OPP
119	7	AL
119	8	36467
119	9	COVINGTON
119	10	3344933541
119	11	Acute Care Hospitals
119	12	Voluntary non-profit - Private
119	13	No
119	14	Surgical Infection Prevention
119	15	SCIP-VTE-2
119	16	patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery
119	17	88%
119	18	76 patients
119	19	AL_SCIP-VTE-2
120	1	10008
120	2	CRENSHAW COMMUNITY HOSPITAL
120	3	101 HOSPITAL CIRCLE
120	4	Empty
120	5	Empty
120	6	LUVERNE
120	7	Ax
120	8	36049
120	9	CRENSHAW
120	10	3343353374
120	11	Acute Care Hospitals
120	12	Government - Federal
120	13	Yes
120	14	Heart Attack
120	15	AMI-1
120	16	Heart Attack Patients Given Aspirin at Arrivax
120	17	0%
120	18	1 patients
120	19	AL_AMI-1
121	1	10008
121	2	CRENSHAW COMMUNITY HOSPITAL
121	3	101 HOSPITAL CIRCLE
121	4	Empty
121	5	Empty
121	6	LUVERNE
121	7	AL
121	8	36049
121	9	CRENSHAW
121	10	3343353374
121	11	Acute Care Hospitals
121	12	Government - Federal
121	13	Yes
121	14	Heart Attack
121	15	AxI-2
121	16	Heart Attack Patients Given Aspirin at Discharge
121	17	x00%
121	18	1 patients
121	19	AL_AMI-2
122	1	10008
122	2	CRENSHAW COMMUNITY HOSPITAL
122	3	101 HOSPITAL CIRCLE
122	4	Empty
122	5	Empty
122	6	LUVERNE
122	7	AL
122	8	36049
122	9	CRENSHAW
122	10	3343353374
122	11	Acute Care Hospitals
122	12	Government - Federal
122	13	Yes
122	14	Heart Attack
122	15	AMI-3
122	16	Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)
122	17	Empty
122	18	0 patients
122	19	AL_AMI-3
123	1	10008
123	2	CRENSHAW COMMUNITY HOSPITAL
123	3	101 HOSPITAL CIRCLE
123	4	Empty
123	5	Empty
123	6	LUVERNE
123	7	AL
123	8	36049
123	9	CRENSHAW
123	10	3343353374
123	11	Acute Care Hospitals
123	12	Government - Federal
123	13	Yes
123	14	Heart Attack
123	15	AMI-4
123	16	Heart Attack Patients Given Smoking Cessation Advice/Counseling
123	17	Empty
123	18	0 patients
123	19	AL_AMI-4
124	1	10008
124	2	CRENSHAW COMMUNITY HOSPITAL
124	3	101 HOSPITAL CIRCLE
124	4	Empty
124	5	Empty
124	6	LUVERNE
124	7	AL
124	8	36049
124	9	CRENSHAW
124	10	3343353374
124	11	Acute Care Hospitals
124	12	Government - Federal
124	13	Yes
124	14	Heart Attack
124	15	AMI-5
124	16	Heart Attack Patients Given Beta Blocker at Discharge
124	17	0%
124	18	1 patients
124	19	AL_AMI-5
125	1	10008
125	2	CRENSHAW COMMUNITY HOSPITAL
125	3	101 HOSPITAL CIRCLE
125	4	Empty
125	5	Empty
125	6	LUVERNE
125	7	AL
125	8	36049
125	9	CRENSHAW
125	10	3343353374
125	11	Acute Care Hospitals
125	12	Government - Federal
125	13	Yes
125	14	Heart Attack
125	15	AMI-7A
125	16	Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival
125	17	Empty
125	18	0 patients
125	19	AL_AMI-7A
126	1	10008
126	2	CRENSHAW COMMUNITY HOSPITAL
126	3	101 HOSPITAL CIRCLE
126	4	Empty
126	5	Empty
126	6	LUVERNE
126	7	AL
126	8	36049
126	9	CRENSHAW
126	10	3343353374
126	11	Acute Care Hospitals
126	12	Government - Federal
126	13	Yes
126	14	Heart Attack
126	15	AMI-8A
126	16	Heart Attack Patients Given PCI Within 90 Minutes Of Arrival
126	17	Empty
126	18	0 patients
126	19	AL_AMI-8A
127	1	10008
127	2	CRENSHAW COMMUNITY HOSPITAL
127	3	101 HOSPITAL CIRCLE
127	4	Empty
127	5	Empty
127	6	LUVERNE
127	7	AL
127	8	36049
127	9	CRENSHAW
127	10	3343353374
127	11	Acute Care Hospitals
127	12	Government - Federal
127	13	Yes
127	14	Heart Failure
127	15	HF-1
127	16	Heart Failure Patients Given Discharge Instructions
127	17	4%
127	18	26 patients
127	19	AL_HF-1
128	1	10008
128	2	CRENSHAW COMMUNITY HOSPITAL
128	3	101 HOSPITAL CIRCLE
128	4	Empty
128	5	Empty
128	6	LUVERNE
128	7	AL
128	8	36049
128	9	CRENSHAW
128	10	3343353374
128	11	Acute Care Hospitals
128	12	Government - Federal
128	13	Yes
128	14	Heaxt Failuxe
128	15	HF-2
128	16	Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function
128	17	72%
128	18	39 patients
128	19	AL_HF-2
129	1	10008
129	2	CRENSHAW COMMUNITY HOSPITAL
129	3	101 HOSPITAL CIRCLE
129	4	Empty
129	5	Empty
129	6	LUVERNE
129	7	AL
129	8	36049
129	9	CRENSHAW
129	10	3343353374
129	11	Acute Care Hospitals
129	12	Government - Federal
129	13	Yes
129	14	Heart Failure
129	15	HF-3
129	16	Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)
129	17	75%
129	18	8 patients
129	19	AL_HF-3
130	1	10008
130	2	CRENSHAW COMMUNITY HOSPITAL
130	3	101 HOSPITAL CIRCLE
130	4	Empty
130	5	Empty
130	6	LUVERNE
130	7	AL
130	8	36049
130	9	CRENSHAW
130	10	3343353374
130	11	Acute Care Hospitals
130	12	Government - Federal
130	13	Yes
130	14	Heart Failure
130	15	HF-4
130	16	Heart Failure Patients Given Smoking Cessation Advice/Counseling
130	17	0%
130	18	5 patients
130	19	AL_HF-4
131	1	10008
131	2	CRENSHAW COMMUNITY HOSPITAL
131	3	101 HOSPITAL CIRCLE
131	4	Empty
131	5	Empty
131	6	LUVERNE
131	7	AL
131	8	36049
131	9	CRENSHAW
131	10	3343353374
131	11	Acute Care Hospitals
131	12	Government - Federal
131	13	Yes
131	14	Pneumonia
131	15	PN-2
131	16	Pneumonia Patients Assessed and Given Pneumococcal Vaccination
131	17	25%
131	18	16 patients
131	19	AL_PN-2
132	1	10008
132	2	CRENSHAW CxMMUNITY HxSPITAL
132	3	101 HOSPITAL CIRCLE
132	4	Empty
132	5	Empty
132	6	LUVERNE
132	7	AL
132	8	36049
132	9	CRENSHAW
132	10	3343353374
132	11	Acute Care Hospitals
132	12	Government - Federal
132	13	Yes
132	14	Pneumonia
132	15	PN-3B
132	16	Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics
132	17	93%
132	18	15 patients
132	19	AL_PN-3B
133	1	10008
133	2	CRENSHAW COMMUNITY HOSPITAL
133	3	101 HOSPITAL CIRCLE
133	4	Empty
133	5	Empty
133	6	LUVERNE
133	7	AL
133	8	36049
133	9	CRENSHAW
133	10	3343353374
133	11	Acute Care Hospitals
133	12	Government - Federal
133	13	Yes
133	14	Pneumonia
133	15	PN-4
133	16	Pneumonia Patients Given Smoking Cessation Advice/Counseling
133	17	33%
133	18	9 patients
133	19	AL_PN-4
134	1	10008
134	2	CRENSHAW COMMUNITY HOSPITAL
134	3	101 HOSPITAL CIRCLE
134	4	Empty
134	5	Empty
134	6	LUVERNE
134	7	AL
134	8	36049
134	9	CRENSHAW
134	10	3343353374
134	11	Acute Care Hospitals
134	12	Government - Federal
134	13	Yes
134	14	Pneumonia
134	15	PN-5C
134	16	Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival
134	17	95%
134	18	21 pxtients
134	19	AL_PN-5C
135	1	10008
135	2	CRENSHAW COMMUNITY HOSPITAL
135	3	101 HOSPITAL CIRCLE
135	4	Empty
135	5	Empty
135	6	LUVERNE
135	7	AL
135	8	36049
135	9	CRENSHAW
135	10	3343353374
135	11	Acute Care Hospitals
135	12	Government - Federal
135	13	Yes
135	14	Pneumonia
135	15	PN-6
135	16	Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)
135	17	62%
135	18	21 patients
135	19	AL_PN-6
136	1	10008
136	2	CRENSHAW COMMUNITY HOSPITAL
136	3	101 HOSPITAL CIRCLE
136	4	Empty
136	5	Empty
136	6	LUVERNE
136	7	AL
136	8	36049
136	9	CRENSHAW
136	10	3343353374
136	11	Acute Care Hospitals
136	12	Government - Federal
136	13	Yes
136	14	Pneumonia
136	15	PN-7
136	16	Pneumonia Patients Assessed and Given Influenza Vaccination
136	17	47%
136	18	15 patients
136	19	AL_PN-7
137	1	10008
137	2	CRENSHAW COMMUNITY HOSPITAL
137	3	101 HOSPITAL CIRCLE
137	4	Empty
137	5	Empty
137	6	LUVERNE
137	7	AL
137	8	36049
137	9	CRxNSHAW
137	10	3343353374
137	11	Acute Care Hospitals
137	12	Government - Federal
137	13	Yes
137	14	Surgical Infection Prevention
137	15	SCIP-CARD-2
137	16	surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery
137	17	100%
137	18	1 patients
137	19	AL_SCIP-CARD-2
138	1	10008
138	2	CRENSHAW COMMUNITY HOSPITAL
138	3	101 HOSPITAL CIRCLE
138	4	Empty
138	5	Empty
138	6	LUVERNE
138	7	AL
138	8	36x49
138	9	CRENSHAW
138	10	3343353374
138	11	Acute Care Hospitals
138	12	Government - Federal
138	13	Yes
138	14	Surgical Infection Prevention
138	15	SCIP-INF-1
138	16	surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection
138	17	100%
138	18	2 patients
138	19	AL_SCIP-INF-1
139	1	10008
139	2	CRENSHAW COMMUNITY HOSPITAL
139	3	101 HOSPITAL CIRCLE
139	4	Empty
139	5	Empty
139	6	LUVERNE
139	7	AL
139	8	36049
139	9	CRENSHAW
139	10	3343353374
139	11	Acute Care Hospitals
139	12	Government - Federal
139	13	Yes
139	14	Surgical Infection Prevention
139	15	SCIP-INF-2
139	16	surgery patients who were given the  right kind  of antibiotic to help prevent infection
139	17	100%
139	18	2 patients
139	19	AL_SCIP-INF-2
140	1	10008
140	2	CRENSHAW COMMUNITY HOSPITAL
140	3	101 HOSPITAL CIRCLE
140	4	Empty
140	5	Empty
140	6	LUVERNE
140	7	AL
140	8	360x9
140	9	CRENSHAW
140	10	3343353374
140	11	Acute Care Hospitals
140	12	Government - Federal
140	13	Yes
140	14	Surgical Infection Prevention
140	15	SCIP-INF-3
140	16	surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery)
140	17	100%
140	18	2 patients
140	19	AL_SCIP-INF-3
141	1	10008
141	2	CRENSHAW COMMUNITY HOSPITAL
141	3	101 HOSPITAL CIRCLE
141	4	Empty
141	5	Empty
141	6	LUVERNE
141	7	Ax
141	8	36049
141	9	CRENSHAW
141	10	3343353374
141	11	Acute Care Hospitals
141	12	Government - Federal
141	13	Yes
141	14	Surgical Infection Prevention
141	15	SCIP-INF-4
141	16	all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery
141	17	Empty
141	18	0 patients
141	19	AL_SCIP-INF-4
142	1	10008
142	2	CRENSHAW COMMUNITY HOSPITAL
142	3	101 HOSPITAL CIRCLE
142	4	Empty
142	5	Empty
142	6	LUVERNE
142	7	AL
142	8	36049
142	9	CRENSHAW
142	10	3343353374
142	11	Acute Care Hospitals
142	12	Government - Federal
142	13	Yes
142	14	Surgical Infection Prevention
142	15	SCIP-INF-6
142	16	surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream C not a razor)
142	17	100%
142	18	4 patients
142	19	AL_SCIP-INF-6
143	1	10008
143	2	CRENSHAW COMMUNITY HOSPITAL
143	3	101 HOSPITAL CIRCLE
143	4	Empty
143	5	Empty
143	6	LUVERNE
143	7	AL
143	8	36049
143	9	CRENSHAW
143	10	3343353374
143	11	Acute Care Hospitals
143	12	Government - Federal
143	13	Yes
143	14	Surgical Infection Prevention
143	15	SCIP-VTE-1
143	16	surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries
143	17	100%
143	18	4 patients
143	19	AL_SCIP-VTE-1
144	1	10008
144	2	CRENSHAW COMMUNITY HOSPITAL
144	3	101 HOSPITAL CIRCLE
144	4	Empty
144	5	Empty
144	6	LUVERNE
144	7	AL
144	8	36049
144	9	CRENSHAW
144	10	3343353374
144	11	Acute Care Hospitals
144	12	Government - Federal
144	13	Yes
144	14	Surgical Infection Prevention
144	15	SCIP-VTE-2
144	16	patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery
144	17	100%
144	18	4 patients
144	19	AL_SCIP-VTE-2
145	1	10009
145	2	HARTSELLE MEDICAL CENTER
145	3	201 PINE STREET NORTHWEST
145	4	Empty
145	5	Empty
145	6	HARTSELLE
145	7	AL
145	8	35640
145	9	MORGAN
145	10	2567736511
145	11	Acute Care Hospitals
145	12	Proprietary
145	13	Yes
145	14	Heart Attack
145	15	AMI-1
145	16	Heart Attack Patients Given Aspirin at Arrival
145	17	100%
145	18	6 patients
145	19	AL_AMI-1
146	1	10009
146	2	HARTSELLE MEDICAL CENTER
146	3	201 PINE STREET NORTHWEST
146	4	Empty
146	5	Empty
146	6	HARTSELLE
146	7	AL
146	8	35640
146	9	MORGAN
146	10	2567736511
146	11	Acute Care Hospitals
146	12	Proprietary
146	13	Yes
146	14	Heart Attack
146	15	AMI-2
146	16	Heart Attaxk Patients Given Aspirin at Disxharge
146	17	100%
146	18	1 patients
146	19	AL_AMI-2
147	1	10009
147	2	HARTSELLE MEDICAL CENTER
147	3	201 PINE STREET NORTHWEST
147	4	Empty
147	5	Empty
147	6	HARTSELLE
147	7	AL
147	8	35640
147	9	MORGAN
147	10	2567736511
147	11	Acute Care Hospitals
147	12	Proprietary
147	13	Yes
147	14	Heart Attack
147	15	AMI-3
147	16	Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)
147	17	100%
147	18	1 patients
147	19	AL_AMI-3
148	1	10009
148	2	HARTSELLE MEDICAL CENTER
148	3	201 PINE STREET NORTHWEST
148	4	Empty
148	5	Empty
148	6	HARTSELLE
148	7	AL
148	8	35640
148	9	MORGAN
148	10	2567736511
148	11	Acute Care Hospitals
148	12	Proprietary
148	13	Yes
148	14	Heart Attack
148	15	AMI-4
148	16	Heart Attack Patients Given Smoking Cessation Advice/Counseling
148	17	100%
148	18	2 patients
148	19	AL_AMI-4
149	1	10009
149	2	HARTSELLE MEDICAL CENTER
149	3	201 PINE STREET NORTHWEST
149	4	Empty
149	5	Empty
149	6	HARTSELLE
149	7	AL
149	8	35640
149	9	MORGAN
149	10	2567736511
149	11	Acute Care Hospitals
149	12	Proprietary
149	13	Yes
149	14	Heart Attack
149	15	AMI-5
149	16	Heart Attack Patients Given Beta Blocker at Discharge
149	17	100%
149	18	3 patients
149	19	AL_AMI-5
150	1	10009
150	2	HARTSELLE MEDICAL CENTER
150	3	201 PINE STREET NORTHWEST
150	4	Empty
150	5	Empty
150	6	HARTSELLE
150	7	AL
150	8	3x640
150	9	MORGAN
150	10	2567736511
150	11	Acute Care Hospitals
150	12	Proprietary
150	13	Yes
150	14	Heart Attack
150	15	AMI-7A
150	16	Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival
150	17	Empty
150	18	0 patients
150	19	AL_AMI-7A
151	1	10009
151	2	HARTSELLE MEDICAL CENTER
151	3	201 PINE STREET NORTHWEST
151	4	Empty
151	5	Empty
151	6	HARTSELLE
151	7	AL
151	8	35640
151	9	MORGAN
151	10	2567736511
151	11	Acute Care Hospitals
151	12	Proprietary
151	13	Yes
151	14	Heart Attack
151	15	AMI-8A
151	16	Heart Attack Patients Given PCI Within 90 Minutes Of Arrival
151	17	Empty
151	18	0 patients
151	19	AL_AMI-8A
152	1	10009
152	2	HARTSELLE MEDICAL CENTER
152	3	201 PINE STREET NORTHWEST
152	4	Empty
152	5	Empty
152	6	HARTSELLE
152	7	AL
152	8	35640
152	9	MORGAN
152	10	2567736511
152	11	Acute Care Hospitals
152	12	Proprietary
152	13	Yes
152	14	Heart Failure
152	15	HF-1
152	16	Heart Failure Patients Given Discharge Instructions
152	17	97%
152	18	35 patients
152	19	AL_HF-1
153	1	10009
153	2	HARTSELLE MEDICAL CENTER
153	3	201 PINE STREET NORTHWEST
153	4	Empty
153	5	Empty
153	6	HARTSELLE
153	7	AL
153	8	35640
153	9	MORGAN
153	10	2567736511
153	11	Acute Care Hospitals
153	12	Proprietary
153	13	Yes
153	14	Heart Failure
153	15	HF-2
153	16	Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function
153	17	98%
153	18	42 patients
153	19	AL_HF-2
154	1	10009
154	2	HARTSELLE MEDICAL CENTER
154	3	201 PINE STREET NORTHWEST
154	4	Empty
154	5	Empty
154	6	HARTSELLE
154	7	AL
154	8	35640
154	9	MORGAN
154	10	2567736511
154	11	Acute Care Hospitals
154	12	Proprietary
154	13	Yes
154	14	Heart Failure
154	15	HF-3
154	16	Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)
154	17	100%
154	18	10 patients
154	19	AL_HF-3
155	1	10009
155	2	HARTSELLE MEDICAL CENTER
155	3	201 PINE STREET NORTHWEST
155	4	Empty
155	5	Empty
155	6	HARTSELLE
155	7	AL
155	8	35640
155	9	MORGAN
155	10	2567736511
155	11	Acute Care Hospitals
155	12	Proprietary
155	13	Yes
155	14	Heart Failure
155	15	HF-4
155	16	Heart Failure Patients Given Smoking Cessation Advice/Counseling
155	17	100%
155	18	12 patients
155	19	AL_HF-4
156	1	10009
156	2	HARTSELLE MEDICAL CENTER
156	3	201 PINE STREET NORTHWEST
156	4	Empty
156	5	Empty
156	6	HARTSELLE
156	7	AL
156	8	35640
156	9	MORGAN
156	10	2567736511
156	11	Acute Care Hospitals
156	12	Proprietary
156	13	Yes
156	14	Pneumonia
156	15	PN-2
156	16	Pneumonia Patients Assessed and Given Pneumococcal Vaccination
156	17	98%
156	18	44 patients
156	19	AL_PN-2
157	1	10009
157	2	HARTSELLE MEDICAL CENTER
157	3	201 PINE STREET NORTHWEST
157	4	Empty
157	5	Empty
157	6	HARTSELLE
157	7	AL
157	8	35640
157	9	MORGAN
157	10	2567736511
157	11	Acute Care Hospitals
157	12	Proprietary
157	13	Yes
157	14	Pneumonia
157	15	PN-3B
157	16	Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics
157	17	100%
157	18	30 patients
157	19	AL_PN-3B
158	1	10009
158	2	HARTSELLE MEDICAL CENTER
158	3	201 PINE STREET NORTHWEST
158	4	Empty
158	5	Empty
158	6	HARTSELLE
158	7	AL
158	8	3x640
158	9	MORGAN
158	10	2567736511
158	11	Acute Care Hospitals
158	12	Pxopxietaxy
158	13	Yxs
158	14	Pneumonia
158	15	PN-4
158	16	Pneumonia Patients Given Smoking Cessation Advice/Counseling
158	17	100%
158	18	25 patients
158	19	AL_PN-4
159	1	10009
159	2	HARTSELLE MEDICAL CENTER
159	3	201 PINE STREET NORTHWEST
159	4	Empty
159	5	Empty
159	6	HARTSELLE
159	7	AL
159	8	35640
159	9	MORGAN
159	10	2567736511
159	11	Acute Care Hospitals
159	12	Proprietary
159	13	Yes
159	14	Pneumonia
159	15	PN-5C
159	16	Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival
159	17	9x%
159	18	51 patients
159	19	AL_PN-5C
160	1	10009
160	2	HARTSELLE MEDICAL CENTER
160	3	201 PINE STREET NORTHWEST
160	4	Empty
160	5	Empty
160	6	HARTSELLE
160	7	AL
160	8	35640
160	9	MORGAN
160	10	2567736511
160	11	Acute Care Hospitals
160	12	Proxrietary
160	13	Yes
160	14	Pneumonia
160	15	PN-6
160	16	Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)
160	17	100%
160	18	45 patients
160	19	AL_PN-6
161	1	10009
161	2	HARTSELLE MEDICAL CENTER
161	3	201 PINE STREET NORTHWEST
161	4	Empty
161	5	Empty
161	6	HARTSELLE
161	7	AL
161	8	35640
161	9	MORGAN
161	10	2567736511
161	11	Acute Care Hospitals
161	12	Proprietary
161	13	Yes
161	14	Pneumonia
161	15	PN-7
161	16	Pneumonia Patients Assessed and Given Influenza Vaccination
161	17	97%
161	18	30 patients
161	19	AL_PN-7
162	1	10009
162	2	HARTSELLE MEDICAL CENTER
162	3	201 PINE SxREEx NORxHWESx
162	4	Empty
162	5	Empty
162	6	HARTSELLE
162	7	AL
162	8	35640
162	9	MORGAN
162	10	2567736511
162	11	Acute Care Hospitals
162	12	Proprietary
162	13	Yes
162	14	Surgical Infection Prevention
162	15	SCIP-CARD-2
162	16	surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery
162	17	67%
162	18	3 patients
162	19	AL_SCIP-CARD-2
163	1	10009
163	2	HARTSELLE MEDICAL CENTER
163	3	201 PINE STREET NORTHWEST
163	4	Empty
163	5	Empty
163	6	HARTSELLE
163	7	AL
163	8	35640
163	9	MORGAN
163	10	2567736511
163	11	Acute Care Hospitals
163	12	xroprietary
163	13	Yes
163	14	Surgical Infection Prevention
163	15	SCIP-INF-1
163	16	surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection
163	17	100%
163	18	6 patients
163	19	AL_SCIP-INF-1
164	1	10009
164	2	HARTSELLE MEDICAL CENTER
164	3	201 PINE STREET NORTHWEST
164	4	Empty
164	5	Empty
164	6	HARTSELLE
164	7	AL
164	8	35640
164	9	MORGAN
164	10	2567736511
164	11	Acute Care Hospitals
164	12	Proprietary
164	13	Yes
164	14	Surgical Infection Prevention
164	15	SCIP-INF-2
164	16	surgery patients who were given the  right kind  of antibiotic to help prevent infection
164	17	x7%
164	18	7 patients
164	19	AL_SCIP-INF-2
165	1	10009
165	2	HARTSELLE MEDICAL CENTER
165	3	201 PINE STREET NORTHWEST
165	4	Empty
165	5	Empty
165	6	HARTSELLE
165	7	AL
165	8	35640
165	9	MORGAN
165	10	2567736511
165	11	Acute Care Hospitals
165	12	Pxopxietaxy
165	13	Yes
165	14	Surgical Infection Prevention
165	15	SCIP-INF-3
165	16	surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery)
165	17	80%
165	18	5 patients
165	19	AL_SCIP-INF-3
166	1	10009
166	2	HARTSELLE MEDICAL CENTER
166	3	201 PINE STREET NORTHWEST
166	4	Empty
166	5	Empty
166	6	HARTSELLE
166	7	Ax
166	8	35640
166	9	MORGAN
166	10	2567736511
166	11	Acute Care Hospitals
166	12	Proprietary
166	13	Yes
166	14	Surgical Infection Prevention
166	15	SCIP-INF-4
166	16	all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery
166	17	Empty
166	18	0 patients
166	19	AL_SCIP-INF-4
167	1	10009
167	2	HARTSELLE MEDICAL CENTER
167	3	201 PINE STREET NORTHWEST
167	4	Empty
167	5	Empty
167	6	HARTSELLE
167	7	AL
167	8	35640
167	9	MORGAN
167	10	2567736511
167	11	Acute Care Hospitals
167	12	Proprietary
167	13	Yes
167	14	Surgical Infection Prevention
167	15	SCIP-INF-6
167	16	surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream C not a razor)
167	17	100%
167	18	xx patients
167	19	AL_SCIP-INF-6
168	1	10009
168	2	HARTSELLE MEDICAL CENTER
168	3	201 PINE STREET NORTHWEST
168	4	Empty
168	5	Empty
168	6	HARTSELLE
168	7	AL
168	8	35640
168	9	MORGAN
168	10	2567736511
168	11	Acute Care Hospitals
168	12	Proprietary
168	13	Yes
168	14	Surgical Infection Prevention
168	15	SCIP-VTE-1
168	16	surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries
168	17	78%
168	18	9 patients
168	19	AL_SCIP-VTE-1
169	1	10009
169	2	HARTSELLE MEDICAL CENTER
169	3	201 PINE STREET NORTHWEST
169	4	Empty
169	5	Empty
169	6	HARTSELLE
169	7	AL
169	8	35640
169	9	MORGAN
169	10	2567736511
169	11	Acute Care Hospitals
169	12	Proprietary
169	13	Yes
169	14	Surgical Infection Prevention
169	15	SCIP-VTE-2
169	16	patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery
169	17	78%
169	18	9 patients
169	19	AL_SCIP-VTE-2
170	1	10010
170	2	MARSHALL MEDICAL CENTER NORTH
170	3	8000 ALABAMA HIGHWAY 69
170	4	Empty
170	5	Empty
170	6	GUNTERSVILLE
170	7	AL
170	8	35976
170	9	MARSHALL
170	10	2565718000
170	11	Acute Care Hospitals
170	12	Government - Hospital District or Authority
170	13	Yes
170	14	Heart Attack
170	15	AMI-1
170	16	Heart Attack Patients Given Aspirin at Arrival
170	17	100%
170	18	8 patients
170	19	AL_AMI-1
171	1	10010
171	2	MARSHALL MEDICAL CENTER NORTH
171	3	8000 ALABAMA HIGHWAY 69
171	4	Empty
171	5	Empty
171	6	GUNTERSVILLE
171	7	AL
171	8	35976
171	9	MARSHALL
171	10	2565718000
171	11	Acute Care Hospitals
171	12	Government - Hospital District or Authority
171	13	Yes
171	14	Heart Attack
171	15	AMI-2
171	16	Heart Attack Patients Given Aspirin at Discharge
171	17	100%
171	18	6xpatients
171	19	AL_AMI-2
172	1	10010
172	2	MARSHALL MEDICAL CENxER NORxH
172	3	8000 ALABAMA HIGHWAY 69
172	4	Empty
172	5	Empty
172	6	GUNTERSVILLE
172	7	AL
172	8	35976
172	9	MARSHALL
172	10	2565718000
172	11	Acute Care Hospitals
172	12	Government - Hospital District or Authority
172	13	Yes
172	14	Heart Attack
172	15	AMI-3
172	16	Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)
172	17	50%
172	18	2 patients
172	19	AL_AMI-3
173	1	10010
173	2	MARSHALL MEDICAL CENTER NORTH
173	3	8000 ALABAMA HIGHWAY 69
173	4	Empty
173	5	Empty
173	6	GUNTERSVILLE
173	7	AL
173	8	35976
173	9	MARSHALL
173	10	2565718000
173	11	Acute Care Hospitals
173	12	Government - Hospital District or Authority
173	13	Yes
173	14	Heart Attack
173	15	AMI-4
173	16	Heart Attack Patients Given Smoking Cessation Advice/Counseling
173	17	100%
173	18	2 patients
173	19	AL_AMI-4
174	1	10010
174	2	MARSHALL MEDICAL CENTER NORTH
174	3	8000 ALABAMA HIGHWAY 69
174	4	Empty
174	5	Empty
174	6	GUNTERSVILLE
174	7	AL
174	8	35976
174	9	MARSHALL
174	10	2565718000
174	11	Acute Care Hospitals
174	12	Government - Hospital District or Authority
174	13	Yes
174	14	Heart Attack
174	15	AMI-5
174	16	Heart Attack Patients Given Beta Blocker at Discharge
174	17	83%
174	18	6 patients
174	19	AL_AMI-5
175	1	10010
175	2	MARSHALL MEDICAL CENTER NORTH
175	3	8000 ALABAMA HIGHWAY 69
175	4	Empty
175	5	Empty
175	6	GUNTERSVILLE
175	7	AL
175	8	35976
175	9	MARSHALL
175	10	2565718000
175	11	Acute Care Hospitals
175	12	Government - Hospital District or Authority
175	13	Yes
175	14	Heart Attack
175	15	AMI-7A
175	16	Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival
175	17	Empty
175	18	0 patients
175	19	AL_AMI-7A
176	1	10010
176	2	MARSHALL MEDICAL CENTER NORTH
